Exhaust CO₂ concentration (%),Flue gas flow rate (m³/h),Amine temperature (°C),Amine pressure (bar),Energy price (TND/kWh),Ambient humidity (%),Amine flow rate (L/min)
9.937955963643908,6765.2803200550825,55.857088380676785,4.017381494075087,0.352,53.2668466969743,41.67124641212938
10.22732829381994,7204.862090701754,51.55186731762315,4.931020863316831,0.352,30.684120738034053,44.92239164182658
9.275410183585496,6864.382621442545,52.69164835100607,2.3056793026188105,0.352,34.079936000241915,38.60320283999745
5.254191267440952,12795.844735667533,55.95828319231788,2.024959826681576,0.352,42.9295795567392,41.042541896512795
6.078914269933044,8501.2525916673,47.919409453249095,3.3007483778978433,0.352,31.39261204105372,46.8338749170466
5.314291856867342,5578.426765633963,58.301801368140865,2.2778764491541015,0.352,61.56876630241255,30.025158093389123
11.364104112637804,14691.026301408114,50.6605773449228,4.245153049028694,0.352,51.319917840081125,48.31644499153338
8.143559810763268,13837.858849634256,43.15909645670696,4.743645991545677,0.352,57.407260136401106,52.34871388630627
10.085706911647028,14277.52283195213,53.91798236337605,3.3020629181262766,0.352,38.732359294816476,42.2891122028853
14.07566473926093,14949.078226464353,55.86522700876509,2.776134926466323,0.352,44.796601471830805,48.99249091406979
7.49292229148875,6738.952492194873,46.33523354135053,3.3032099570198294,0.352,63.191223742636254,57.90952176975682
9.103829230356297,8962.420189026587,57.14358513997506,4.170343453550003,0.352,78.26513618151999,42.015883908896484
12.555511385430487,12582.384757040913,58.122865095315326,2.0271624847411127,0.352,32.52083868011046,44.945638353348336
7.287981654916225,11960.206180537924,45.53808974755618,3.7683619684540917,0.352,74.5192160427633,41.69900929575516
5.76979909828793,6538.959063398551,59.67042945430444,3.839875054662137,0.352,58.84406006556043,40.26971838227231
7.8975145291376805,13158.331249906178,42.81423056097517,3.9130647406878065,0.352,58.195978337781185,49.16796426371929
6.612212872540044,7244.405718366606,44.0403133680498,2.7260662399426314,0.352,55.01392676038802,44.6979582628332
14.29697652342573,7238.176148226231,43.684496784760526,4.14215817013438,0.352,33.46970429520917,43.706024393493166
13.08120379564417,10369.744228934136,57.879794200157406,2.274174458995329,0.352,34.493842586808036,44.10176090738521
11.334037565104236,10929.399348417031,53.085851046499236,2.5978110094004023,0.352,60.045600282954304,51.316371839394264
13.714605901877178,10800.862078378112,43.04208566444546,4.632410139963445,0.352,47.047928571777916,52.05395660182397
13.036720768991145,5914.868373977549,48.80646836736698,4.216169452179699,0.352,75.86340332888403,51.24226505618396
6.865700588860358,13774.608626303803,52.305960501396044,2.0412366620340356,0.352,50.32952686797361,40.94391334883621
13.925589984899778,7656.000425887061,41.66928169978767,2.7451287811094005,0.352,37.164072935132054,51.93881478969707
10.393422419156508,6295.1492128280415,57.648327368146774,2.643219448979494,0.352,65.7359416751018,42.672157591966055
13.074401551640625,13887.480798689772,56.07207070883071,2.8124189841109177,0.352,44.667671072050496,39.98845726176163
13.960912999234932,14556.514982297535,50.104135471532764,2.742679310839659,0.352,56.27351536779466,48.64726732728324
8.180034749718638,13621.276172654507,59.34253230518341,2.187578887228537,0.352,64.8916392752585,35.80309271041648
6.100519245276768,13095.160747248781,48.35521958550199,3.376821549790461,0.352,75.01320556010353,40.699781761845955
7.279351625419417,11552.419806390219,59.68220638072995,4.198200424358495,0.352,69.6095597400838,42.350699735717434
9.271077886262564,10508.573706091393,53.35839997607254,3.8201951741523095,0.352,63.818053393636205,45.27211119775027
13.18014765922493,5869.867599114102,52.69342546507883,4.018615005794239,0.352,63.98165911975718,39.22474938916139
13.607305832563434,9084.532130706986,43.3190979059157,2.2434475356087176,0.352,77.29623220160433,52.68951685504977
5.069521305311907,8726.88517012314,57.63855516609288,4.854472130530361,0.352,44.7912048748268,43.73218023277938
10.107473025775658,7597.537837603262,48.54979375841231,4.515475501529075,0.352,30.05560470980937,42.09704417605364
9.174110031487789,12234.20113688585,43.24466811564959,4.415270955486989,0.352,43.59772796990993,39.9047875905699
7.221078104707303,9958.757350787708,40.25215039951518,4.468951415125303,0.352,40.8945689813372,46.37728363934972
6.198653673336828,5810.462159076479,51.19511367276765,4.7981315243982845,0.352,63.09172925569991,40.51167181686624
8.37615171403628,7201.832019498113,50.54799244245353,3.632761898341093,0.352,61.68557998827645,43.935956332119694
14.429097039125192,11832.58763659596,54.387072447383176,2.6008460536028775,0.352,59.67306913523619,43.530037849771304
8.232029320207552,5761.308594903002,57.80516106035604,3.8503508235576236,0.352,30.812172160472684,30.969724416098604
10.18790621743366,13512.069140487687,41.58813169286059,4.228644481003817,0.352,66.43890272253238,46.76110832225345
12.030189588951778,9951.465270139743,54.62992980680725,4.213752180062077,0.352,46.17652062427457,43.459315095169764
8.63629602379294,9805.86577326648,43.74823888195164,3.5643470725006403,0.352,63.25279945033156,49.17463228383508
14.717820827209607,10924.077846595177,57.16354106314328,2.205376158000734,0.352,57.828921425107666,40.667966217326196
14.624472949421111,13246.809659251492,56.38127027723312,3.1133388152903834,0.352,47.13654627139536,53.931261742486065
7.5178229582536416,8478.092079021932,50.81587509971089,4.7622998253900715,0.352,36.72881335520539,34.46140447207122
9.972485058923855,11780.161525590636,54.204855972466234,3.753346729272278,0.352,34.720944883024046,50.639332915271126
8.008783098167697,10657.31963995791,46.287002263674964,3.6149958297671403,0.352,71.57591665561118,44.02015660739613
7.848404943774677,7670.282701694214,49.42335797865629,2.8065605431465803,0.352,75.9198771040779,47.17442441486435
5.3688694735453275,13786.29986355158,56.43273795420943,3.105346759749737,0.352,62.48940233821498,41.39515815131361
11.095643339798968,12974.26021606928,49.18530394346428,4.686038267459508,0.352,35.17170574302417,52.833690824169004
10.026790232288615,11584.518346584255,47.15596530650883,3.9993891425805073,0.352,50.101360844412035,44.44621068480887
5.514787512499893,13505.81729094242,49.884248945006,4.362161080256999,0.352,66.44696000525786,38.48990926925317
7.786464642366115,13672.942009598024,56.56498504874437,3.3630362692029654,0.352,68.99104420050341,49.45127566019704
14.082658859666537,12083.629767150349,46.704160947417456,3.8907416583684737,0.352,35.91093111455443,47.99199719632217
7.395618906669724,13370.13328363672,43.47523186271488,2.7451508262296227,0.352,30.001535942269122,46.63317958035249
6.448948720912231,11974.714616692836,54.24028040661561,4.116382490850459,0.352,65.60685229403025,48.814198724714345
9.89452760277563,11801.407717603004,56.51956425416164,3.282804001110012,0.352,47.829808799310285,37.818143059075766
14.856504541106007,11186.113782151842,42.01274957047067,3.327636544444237,0.352,42.72406658091301,52.70121387959385
7.420552715115004,12527.166395576412,44.797482255118894,3.947966973730645,0.352,30.64487348947627,42.98536475680718
11.721355474058786,6586.051052930738,42.839439795219874,4.80884186440678,0.352,57.01497033807499,47.51228272235314
12.616196153287175,13808.707591989285,46.95882823164333,2.1920190398258628,0.352,72.55753677129908,47.097201184330586
7.376375439923997,13718.43527745232,49.007019578108256,4.474229712041023,0.352,77.8815823136294,37.808043364418126
12.282163486118595,5292.472830345591,54.97652673926613,2.8771493312365792,0.352,58.28724753066446,39.114152538235665
8.677831327192532,13258.167505647627,53.02295169763348,3.3317583635191337,0.352,55.72306638699471,50.50443480831676
11.323058305935795,6288.698674734452,52.41857134956862,2.0657399863250268,0.352,34.252819274462055,47.277245415028204
11.335297107608948,8351.188542591419,47.047498932193086,2.903138233502939,0.352,57.443640077129984,45.232949282831015
10.357746840747584,12435.082562916079,56.8289510616952,3.5078937278903917,0.352,48.99895394826973,44.63913688932523
5.902897700544083,6607.598960483082,49.42574334796329,2.168528232042317,0.352,60.356764044178846,39.70885569543125
13.35302495589238,13179.670241190623,59.58209876030309,3.4732871881494956,0.352,49.43631739382734,50.999363577752895
8.207800649717358,13321.341779577418,52.682842765914735,4.781331886575282,0.352,42.01495617251834,43.78661847128915
6.8651851039985425,10074.677337608362,42.525294831290054,2.316179654323416,0.352,34.748263761418826,45.702093754266905
5.407751415547639,5063.858717168336,53.523551241508684,4.293322184226513,0.352,45.74592222944479,46.824390546846416
10.908929431882418,7870.381331749128,46.50208030863398,3.2290131601279777,0.352,34.832241714387614,41.7742699935737
11.775643618422825,11169.269183757422,53.72654393372195,3.965521143573014,0.352,38.8448475411992,52.97007530318919
5.165878289278561,14811.861780274236,41.392822963248115,2.780709793955688,0.352,79.3668079289773,37.69972539816737
10.12093058299281,11318.135270166684,43.497628743519186,2.478476787624075,0.352,52.20517784533093,54.40579580813724
7.264957751979379,7598.035810641598,57.114745178115726,2.481387842813679,0.352,56.59358832525083,38.13939483917436
11.451727904094499,11340.057030996113,44.5435911404703,2.211475836929434,0.352,73.68092643686077,45.18648494652252
6.743664290049915,10399.853797158554,56.7408225048588,2.556940114703729,0.352,79.77844502453439,31.025057388847298
11.90937738102466,12798.453951511436,45.58552176908821,3.9926581549669047,0.352,59.135722467234075,45.758875887173204
8.867353463005374,6069.806388269584,52.857638201174154,4.6450718355305245,0.352,70.62369105220859,38.30737136209435
14.367299887367345,12610.27902502028,53.88301147019662,4.442377056773486,0.352,46.34705121683376,44.056472226180176
6.3752094414599325,10412.665786761103,50.25309506290106,4.055402929623453,0.352,45.28719787236456,42.751976873966235
8.410663510502586,14629.920038589946,46.10621353393463,2.331295590233308,0.352,50.135186049728006,49.95344624734007
6.134735212405891,8418.721660386862,44.25288752742192,2.8675623388878497,0.352,63.625363133682455,44.807312308167155
14.246936182785628,11326.218931339481,40.66378709124852,2.929420625967407,0.352,64.10958446275494,51.071495518065646
13.77339353380981,14320.281055100175,46.07892802481447,2.7498708391928637,0.352,45.76197173247254,42.649374297607075
7.579416277151556,6025.097279906793,53.06325581062566,3.5450169791291692,0.352,36.66049620683143,37.507993986659116
11.59984046034179,14372.284872364511,58.766096368969656,3.606661444639018,0.352,61.619812823275424,52.923502541420675
13.172222002012159,11878.857223008134,57.42408964526104,3.0706579255133306,0.352,36.41629310943823,40.51517671862382
10.552008115994624,5678.370591051719,55.32129553070605,3.061367476209308,0.352,58.92462541146651,50.54542475824977
10.296505783560065,8009.635669468163,55.76894686506597,4.485666793718244,0.352,64.67110640281544,42.39272340672413
7.418522909004517,12081.720886452815,53.299698069519906,4.367878544959057,0.352,65.03057481972257,43.64143872762162
5.931027678058992,5673.506014687717,45.20573715132006,2.923387495042237,0.352,67.67360553297983,48.22902969375447
13.972157579533267,10821.704601762733,58.143900614116596,4.741365331619778,0.352,73.64297107828322,51.8598039008733
14.004180571633304,8458.830569529568,53.41464623811668,4.858445051007518,0.352,54.99794959823942,46.002155767698135
11.33101457273268,11209.155177674771,51.2088126196088,2.9802276260901226,0.352,66.51245947647857,42.98766136928306
8.390297910487007,5457.420338125128,42.219789384269625,3.063274846379165,0.352,60.95863676829184,44.791713842079915
8.492095746126608,13715.368061523763,48.941110876128505,3.5169024602658765,0.352,39.33199698988413,46.8100978319028
12.259556788702394,14734.88969177397,49.20716542403852,4.823362437601021,0.352,31.284482243470407,52.62981508992403
13.971102599525771,14688.778552856915,57.2912721904534,4.628958299426935,0.352,44.22706928384669,46.46024128771056
13.870864242651173,12496.518317429247,50.93296440375577,2.3077038877507694,0.352,52.15168531688097,49.095441064001086
12.798755458576238,6300.86240130632,47.60801097940819,3.1781922298142486,0.352,60.855297221432814,54.111499360933024
11.420316461542878,12582.631959290225,59.53600657021319,3.6601135692493156,0.352,72.49796652516027,45.200521568288906
5.841399649950488,5245.869164588015,42.21441186652631,3.50939741765462,0.352,39.81228583530828,45.67133231208254
6.616287140946138,5221.235515289973,48.45096856623889,2.581589203810678,0.352,36.277489494923856,34.28781734125761
13.985541885270793,8236.102191495413,40.84049350342811,4.5764503135044645,0.352,78.17399737371638,36.8953528965643
11.0642905965959,9886.431904046658,54.798082415338605,4.030822348990512,0.352,35.402227968820355,46.23654347984895
5.091970516166296,12704.074178077932,58.361531043983014,4.51372512455541,0.352,53.924553505359455,40.7151997237438
6.014715428660321,11832.953766065053,45.60074659100979,4.576292838048417,0.352,59.27818643966509,42.780845386105256
11.635017691080558,9459.027063767484,57.16683353598242,4.245067560997219,0.352,57.068721045371916,45.17296926722855
5.050615838462187,7736.266662816659,45.84436460923796,3.317631803749152,0.352,34.30160785164716,42.671338666037826
6.608080514174986,14971.245001577112,58.2154032328783,3.8316402650462735,0.352,32.85134570018097,47.53788175274594
10.487337893665861,9261.813022359729,55.07923807193568,2.4810962183592293,0.352,35.274171373051786,42.98769144570645
11.918951976926932,9513.870243296755,56.09813553682877,4.020936252424724,0.352,59.27938419363063,40.514941952663136
11.519612595026006,6636.238211916692,40.36013111200909,2.5377597672178425,0.352,57.21724438171606,51.960053614864336
7.242693094605598,12948.095487499293,59.256207141480516,4.0818487715304705,0.352,41.68703960183721,40.613927144851864
12.12179221347536,11936.822257814885,54.53341984140646,2.688794482261906,0.352,61.888707092279574,46.871953610049786
7.372490874968001,7207.696127887604,46.09502190772267,2.35265390045066,0.352,71.00337510278247,40.79434768014125
8.253996981592678,5823.810456158427,56.58789329717694,2.495853470428872,0.352,32.07894799232969,37.06294094173086
12.46491405118024,11804.99302074713,45.6304239682986,2.005976405657211,0.352,54.906497177402116,46.929950714704226
11.496328990472147,11545.112142811351,57.455076791322554,4.15621885356059,0.352,64.46552060513451,44.20978218696848
13.49223410494178,7732.595269982094,42.25160780823874,4.197203147175138,0.352,42.61559635348436,51.374051458569966
11.576128923003434,14508.635622504104,54.073719549215916,3.5448000497397785,0.352,45.38854526465745,43.96028699448088
10.683086033354716,6510.578917809003,50.813969532898206,2.484088403166151,0.352,60.68189514946919,34.20493974405063
5.936747678280925,9323.34801042602,41.930689403908815,2.250663012532069,0.352,74.89676467218685,41.890497612136734
8.677158030594335,14436.15920167599,44.83787656517678,2.057386899311861,0.352,70.49622101514497,49.3894497412479
7.6520236768172545,9197.273169261223,40.248080725546295,2.497244530895662,0.352,59.156510954979176,44.101957483097976
7.439896433790835,11385.259476640855,49.37535930929012,4.67256660494944,0.352,66.51108588786246,43.69052859082337
14.730105547524456,8975.943979627942,46.02530521520001,2.7246105251050454,0.352,48.24112351038993,52.46422095474154
8.930977246667604,7742.1520234867,51.96714968595518,3.062813981651647,0.352,62.04827640493789,39.3141591712713
13.920465551771134,14839.776479598282,45.944756154172346,2.3160364534439997,0.352,53.30907955637785,40.283574297094226
11.311386259972629,9093.34006315043,45.9983822301397,2.667083914244511,0.352,39.49680682287804,45.00535800734263
12.948113035416483,13940.992036791344,54.86386397463207,3.5576737123406152,0.352,65.08691369386287,43.228364946305696
10.026370931051922,7299.5460589108625,40.96285671956707,3.8232580492869577,0.352,57.8232318674411,42.41161250210131
10.76903884626359,7131.047040250833,58.05789990383974,2.7360569424986334,0.352,47.93107909767957,40.7053121345355
9.925176938188638,5311.340828845114,57.045277487823626,2.1731964776753516,0.352,75.56695950393154,43.10735880689045
6.952429877980445,11516.66825375885,53.35609366452813,3.173098607382196,0.352,31.046705891336664,42.26475656845023
12.224521152615054,8685.263437237612,51.86443140214769,2.7026101127790025,0.352,45.788657562474796,45.98697729676513
7.807723624408558,13643.58249839637,57.846049962793046,2.658661769689406,0.352,32.84406988888233,50.47273123137428
5.243159664314538,9732.099066915573,43.70660359057429,4.879588408140366,0.352,68.32636581108136,43.64529498709257
11.454722959071677,14681.934279147217,41.57938324381657,3.8489014577771723,0.352,65.10537270568963,50.6607977016654
6.771106794070489,6855.255157031212,44.79020339819076,3.670635329516288,0.352,46.56761093681585,41.70998485960161
14.404585843529143,13686.231679556107,55.891565574003806,3.2473253105699658,0.352,63.78314511035365,41.538131234495765
14.539285770025874,12765.968527917417,40.693405334529665,3.2868330002904327,0.352,49.79686130979749,47.319743123381016
14.148643902204485,12709.21844644052,51.656136701669794,3.6227150115142424,0.352,67.81268957112172,44.62370378149236
8.701587002554444,13447.832281168876,59.9087503238262,4.0892894211083215,0.352,52.70918313683531,44.13654538498543
5.154566165288674,12610.239909429989,57.11392187675079,4.106438288545489,0.352,50.61398639158328,52.995684065845275
14.283185625877254,11262.203216314154,50.42891378087179,2.5150817231163485,0.352,76.73649577441505,42.69720751905379
9.281841483173142,6312.448776823876,41.272818185732845,3.500338256229881,0.352,42.543954994535014,44.23870911813808
14.666548190436696,5325.261794912519,56.627470287714196,3.235874285102306,0.352,36.02236699982827,43.683169730412196
14.636199770892528,14208.478478156869,51.97957016354421,4.611580898808152,0.352,59.227155662972905,50.23418349460963
13.530094554673601,11166.503145207382,42.29865994119134,3.8942567636551293,0.352,78.46609061420895,50.7419093947189
7.944488920695857,12965.372909761763,41.877145696467124,3.5975121992479453,0.352,48.89196068635933,53.30066406249908
8.850977286019253,9815.2235151255,58.19253638873185,2.346183926536752,0.352,33.10183818143908,28.675759217968533
13.511366715168569,6173.081889623945,53.38400525876157,3.8169136679702342,0.352,46.96526336547837,33.09397974127842
8.169220051562776,6251.857922025504,56.58573598633511,2.3516117170407003,0.352,55.29658271597792,37.76115932786777
6.694927466860925,11855.652872289713,57.579578005645345,3.011619726697256,0.352,38.09615033161069,46.340517625271154
10.568012624583503,9303.058948994627,51.435447040966444,2.4285258944429957,0.352,62.9051109028246,35.828564547327154
14.36154774160781,7005.247267003368,50.34892703510083,4.076220941073107,0.352,79.88746945051003,31.699960268064032
11.96029796674973,9915.945467414369,48.608548206419805,2.618756341508458,0.352,52.58697379907219,48.3316757192346
10.70061170089365,5642.0893707513405,46.33893175582239,3.175578119564078,0.352,47.73642783651063,46.33579281201521
5.971764937707685,10819.714019143987,48.69191921717423,4.6870243328563355,0.352,50.03520834172333,38.84082693981829
11.150072266991698,7689.934044350977,55.477593114603124,2.612949150196911,0.352,35.75730891976006,37.632406324537996
14.900538501042632,12975.59100637188,52.03846862030263,3.5234151918763374,0.352,74.16368007131119,42.4038604210326
6.40084015236524,8103.619589235737,57.85046579909692,3.257814983498066,0.352,50.7412827760676,40.62493282846885
